city,val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,sat0,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,hue0,hue1,hue2,hue3,hue4,hue5,hue6,hue7,year
Amman,0.0909727081875,0.0864240727782,0.11266620014,0.093421973408,0.116165150455,0.107417774668,0.117914625612,0.0874737578726,0.0804758572428,0.107067879636,0.254373687894,0.179496151155,0.134009797061,0.11021693492,0.0853743876837,0.07277816655,0.0580825752274,0.0416375087474,0.0325402379286,0.0314905528341,0.189643107068,0.303358992302,0.0990202939118,0.0965710286914,0.0780265920224,0.178796361092,0.0143456962911,0.0402379286214,2012
Belgrade,0.11114914007,0.10635749123,0.112689312912,0.115684093437,0.105672969967,0.109352271755,0.0996834089159,0.0843672456576,0.0669119534526,0.0881321126037,0.241122614871,0.179686831522,0.149311200479,0.116111919226,0.092495935655,0.0729015145033,0.0514246598785,0.0427825789339,0.030375631043,0.0237871138872,0.250962608026,0.246342089501,0.0696500385043,0.109523402071,0.0559596132455,0.203217249936,0.0221613758877,0.0421836228288,2012
Accra,0.107066381156,0.112205567452,0.0955032119914,0.0993576017131,0.101070663812,0.0985010706638,0.0989293361884,0.10278372591,0.0736616702355,0.110920770878,0.304068522484,0.170877944325,0.129336188437,0.10835117773,0.0826552462527,0.065096359743,0.0458244111349,0.0364025695931,0.0256959314775,0.0316916488223,0.265952890792,0.274518201285,0.0740899357602,0.117773019272,0.071948608137,0.147751605996,0.0111349036403,0.0368308351178,2012
Athens,0.101496598639,0.0992808551992,0.108415937804,0.108999028183,0.111175898931,0.106316812439,0.0991642371234,0.0910009718173,0.0773566569485,0.0967930029155,0.200388726919,0.171467444121,0.14612244898,0.121049562682,0.0991642371234,0.0757628765792,0.0631681243926,0.0483965014577,0.0377842565598,0.0366958211856,0.200310981535,0.311486880466,0.0820991253644,0.103090379009,0.061768707483,0.192808551992,0.0171039844509,0.0313313896987,2012
Rome,0.0823078474884,0.0983505768658,0.10873512205,0.108956069819,0.111540198084,0.106621708599,0.102135508228,0.093134288212,0.0820580804442,0.106160600209,0.205942534367,0.170446794816,0.14296281353,0.118072566933,0.0959393642468,0.0780906270113,0.0615963956694,0.0505682200256,0.041336445815,0.0350442375861,0.204549602774,0.325004563052,0.0776391250468,0.100512022441,0.0560727014227,0.188074584282,0.016061942227,0.0320854587548,2012
Lima,0.0928965021562,0.102779108769,0.107271202683,0.11200287494,0.119130330618,0.109127934835,0.103917105894,0.0852299952084,0.0738500239578,0.0937949209391,0.243890752276,0.178246286536,0.140153330139,0.113799712506,0.0929563967417,0.0701964542405,0.0525874460949,0.0443219932918,0.0319837086727,0.0318639195017,0.221789650216,0.267609008146,0.0882247244849,0.128174413033,0.0727719214183,0.174472927647,0.01527311931,0.0316842357451,2012
Phnom Penh,0.0840541139942,0.0980261698825,0.0984697272122,0.101574628521,0.107340873808,0.111998225771,0.112220004436,0.0931470392548,0.0853847859836,0.107784431138,0.231758704813,0.158349966733,0.133067198935,0.110889332446,0.103570636505,0.0758483033932,0.0703038367709,0.0483477489466,0.0374805943668,0.0303836770903,0.213794632956,0.290308272344,0.0935905965846,0.142603681526,0.0725216234198,0.148148148148,0.0159680638723,0.0230649811488,2012
Rio de Janeiro,0.0897764748992,0.102031676235,0.105696022149,0.112373274704,0.108546068971,0.110500386792,0.0984894751842,0.0878628720329,0.0819184886609,0.102805260372,0.22043076422,0.175725744066,0.139448719515,0.118317658076,0.0957208582712,0.0743047921502,0.0595659785839,0.0472293473393,0.0362770245511,0.0329791132283,0.214893530394,0.254427751313,0.0818777737063,0.129554985546,0.0756891006067,0.197589674688,0.0138837995196,0.032083384227,2012
Warsaw,0.0873429359485,0.107467565635,0.11308611707,0.107774032077,0.111043007457,0.106139544387,0.101644703238,0.0863213811421,0.0773316988456,0.1018490142,0.203902339361,0.157421595669,0.14168965165,0.110327919093,0.101338236796,0.0794769639391,0.0679333946266,0.0548574931045,0.0428031463888,0.0402492593728,0.214424353867,0.279906016958,0.0928593319032,0.122995198692,0.062416998672,0.184084176116,0.013688834406,0.029625089386,2012
Guatemala City,0.0953006901084,0.101215905357,0.0988333881038,0.106145251397,0.102119618797,0.111156753204,0.0977653631285,0.0916858363457,0.0814985211962,0.114278672363,0.250575090371,0.155192244496,0.129066710483,0.114114360828,0.0936575747617,0.0768977982254,0.0680249753533,0.0472395662175,0.035080512652,0.0301511666119,0.245234965495,0.257804797897,0.0866743345383,0.116332566546,0.0639171869865,0.18156424581,0.0168419323036,0.0316299704239,2012
Bucharest,0.0964988425926,0.0963541666667,0.10083912037,0.103587962963,0.110387731481,0.108217592593,0.099537037037,0.0911458333333,0.0855034722222,0.107928240741,0.240596064815,0.169994212963,0.133391203704,0.107783564815,0.0980902777778,0.0766782407407,0.0559895833333,0.0434027777778,0.0402199074074,0.0338541666667,0.229890046296,0.256365740741,0.0826099537037,0.119212962963,0.0859375,0.186342592593,0.0134548611111,0.0261863425926,2012
Seoul,0.0835975002264,0.0978625124536,0.101281586813,0.106546055611,0.110712344896,0.111391631193,0.109942487094,0.0967416900643,0.0835408930351,0.0983832986143,0.215809256408,0.175425686079,0.144427588081,0.115342813151,0.0960850466443,0.0771782447242,0.0634000543429,0.0496105425233,0.0359342450865,0.0267865229599,0.196834525858,0.318958880536,0.0864505026719,0.116950457386,0.0610565166199,0.171214111041,0.016767050086,0.0317679558011,2012
Dublin,0.0943245203732,0.0989644563396,0.103154155932,0.110583056104,0.111846219265,0.109620050527,0.10180344681,0.088696565697,0.0774781760424,0.10352935291,0.225030641087,0.162797968934,0.133570124315,0.1106580955,0.0960004002101,0.0791540558793,0.0660846944646,0.0528027214288,0.0402461292178,0.0336551689637,0.238562745441,0.276032417019,0.0791290427474,0.104342279697,0.057942920033,0.187661022037,0.0188724080142,0.0374571650116,2012
Abidjan,0.0907738095238,0.0982142857143,0.0997023809524,0.108630952381,0.125,0.122023809524,0.125,0.0982142857143,0.0550595238095,0.077380952381,0.221726190476,0.157738095238,0.136904761905,0.108630952381,0.11755952381,0.0758928571429,0.078869047619,0.0550595238095,0.0282738095238,0.0193452380952,0.196428571429,0.28869047619,0.0833333333333,0.127976190476,0.078869047619,0.160714285714,0.00892857142857,0.0550595238095,2012
Kuwait City,0.0834290864031,0.0730652247381,0.0826630618452,0.0849386053847,0.0922608989523,0.0996733130562,0.105936690323,0.107108257294,0.107964402388,0.162960459615,0.293454996057,0.154646840149,0.117674890166,0.101295482708,0.0857722203447,0.0666891968007,0.0565281063422,0.051886898727,0.0374676129323,0.0345837557733,0.267387630956,0.254545454545,0.0923284893545,0.118305733919,0.0580150951898,0.158454432804,0.0148248282077,0.0361383350231,2012
Kuala Lumpur,0.0805699278771,0.0982674819693,0.101854029476,0.103010348071,0.111535747883,0.113907180934,0.106812480401,0.0980714957667,0.0815106616494,0.104460645971,0.205275948573,0.170076826591,0.135759642521,0.113926779555,0.0927406710568,0.0812362809658,0.0652830040765,0.0562284415177,0.0415294763249,0.0379429288178,0.223659454374,0.308423486987,0.0840976795234,0.115553465036,0.0676936343681,0.153907964879,0.0150713389777,0.0315929758545,2012
Karachi,0.0572429906542,0.0806074766355,0.0969626168224,0.0969626168224,0.120327102804,0.10046728972,0.101635514019,0.0852803738318,0.109813084112,0.150700934579,0.232476635514,0.182242990654,0.129672897196,0.114485981308,0.0934579439252,0.0957943925234,0.0630841121495,0.0397196261682,0.0292056074766,0.0198598130841,0.271028037383,0.292056074766,0.0572429906542,0.0771028037383,0.0841121495327,0.164719626168,0.0210280373832,0.0327102803738,2012
Cape Town,0.0875756741882,0.0992707760044,0.103604843148,0.111929003853,0.110140341222,0.103811227298,0.101265822785,0.0917033571822,0.0822784810127,0.108420473308,0.203082003302,0.16827187672,0.138690148597,0.119358833242,0.0950742982939,0.0859246009906,0.0646670335718,0.0553109521189,0.0351541001651,0.0344661529994,0.209892680242,0.268780957622,0.0813841496973,0.103467253715,0.0651485965878,0.224339570721,0.0156164006604,0.031370390754,2012
Kuala Lumpur,0.0767238164537,0.081569875847,0.0850807221793,0.0906125790168,0.0968265951157,0.104703260721,0.108617945336,0.106309518396,0.103384419482,0.146171267452,0.265561871845,0.156623766429,0.129459275092,0.110735367684,0.0927427350039,0.0751175587794,0.0607903951976,0.045484560462,0.0342116512802,0.0292728182273,0.270035017509,0.262234753741,0.0670371549411,0.103428077675,0.0599790804493,0.175787893947,0.0218982218382,0.0395997998999,2014
San Juan,0.0892432246382,0.088337847747,0.0882779881179,0.092019214941,0.0995989404846,0.101035571585,0.102906184996,0.10100564177,0.0962168714365,0.141358514284,0.215217814226,0.148661389043,0.134856262065,0.124059081454,0.104844140491,0.0863624799844,0.0672448109184,0.0478502910674,0.035466830283,0.0354369004684,0.273408856232,0.256752914416,0.0584005507086,0.0740463612828,0.0524744474208,0.214387261871,0.0255226493872,0.0450069586819,2014
Abidjan,0.0727514483807,0.0741760850983,0.082850539779,0.0906068952417,0.0951024155507,0.0981416405483,0.101909013202,0.100927596796,0.102098964764,0.18143540064,0.297495805236,0.136131953019,0.117421724127,0.110710102257,0.0906702124292,0.077088675721,0.0594864976098,0.0416310507487,0.0326400101307,0.0367239687213,0.310317535695,0.223731281856,0.0595498147972,0.111438249913,0.050938677304,0.178902713141,0.0212745749834,0.0438471523095,2014
Manama,0.0875524985451,0.0660342301031,0.0735014689075,0.0789844555226,0.0871528435105,0.0960574381411,0.10621708981,0.114378466306,0.117961338634,0.172160170519,0.272207147515,0.143216732224,0.118543292456,0.102823527762,0.0883167511551,0.0754576751295,0.0614697489185,0.0504687182292,0.0401197562805,0.0473766503299,0.285052200557,0.240178652812,0.076116755362,0.124776508698,0.0540796365243,0.161607875308,0.0194288438751,0.0387595268645,2014
Mexico City,0.0884833964927,0.0898194119021,0.0908574188618,0.0947332029128,0.098810728639,0.102914204539,0.103222258218,0.10070843975,0.0962048289088,0.134246109776,0.238751645953,0.155559573647,0.131707178237,0.114720696603,0.0958616169302,0.0779133046542,0.062507272327,0.0478730484004,0.0370200159552,0.0380856472936,0.278811180674,0.252858495375,0.0634264107477,0.0906330754221,0.0566986188648,0.187414667875,0.0245597469272,0.045597804113,2014
Karachi,0.0727347691114,0.0780219247187,0.0857101280559,0.0932043073341,0.0994858362437,0.100455956539,0.105282305006,0.108459448972,0.109356810244,0.147288513776,0.24529491657,0.143019984478,0.125315289096,0.113819363601,0.0923554520761,0.0790405510283,0.063736903376,0.0529928211098,0.0397506790842,0.0446740395809,0.259943733023,0.250582072177,0.0721769499418,0.107853123787,0.0650223127668,0.189876794723,0.0199117190532,0.0346332945285,2014
Kuwait City,0.101047950481,0.0653479206841,0.0724598163838,0.0802997678093,0.0896295629979,0.0965615530356,0.103853354397,0.10839035031,0.112182424341,0.17022729956,0.284205969495,0.142586481214,0.121225494881,0.10251249501,0.0875212935217,0.0723417532931,0.0599395067212,0.0467529839041,0.0359923764976,0.0469216454622,0.29291733897,0.246068780183,0.0706185943746,0.107957452311,0.0488753085101,0.17162156844,0.0197868117906,0.04215414542,2014
Ho Chi Minh City,0.078543022415,0.0911514822849,0.0838756326826,0.0883947939262,0.0971167751265,0.100912870571,0.104754157628,0.10516088214,0.104166666667,0.145923716558,0.241006869125,0.174168474331,0.140319956616,0.117678958785,0.0922360809834,0.0691883586406,0.0580260303688,0.0435195227766,0.0297360809834,0.0341196673897,0.238159797542,0.236442516269,0.071809472162,0.0920101229212,0.0625,0.229528199566,0.0249005784526,0.0446493130875,2014
Kiev,0.0813765895241,0.0964458064743,0.0952552044806,0.0973475641974,0.0978548029166,0.0986438409243,0.0988551903906,0.098798830533,0.0943393567931,0.141082813766,0.25157631477,0.153024058614,0.128493430554,0.112501320934,0.0951706646941,0.0789953855367,0.0637148191201,0.0479974638064,0.035055831484,0.0334707104865,0.263552784529,0.248631512205,0.057613864525,0.0847581809856,0.0517594843073,0.22526330621,0.0250801366727,0.0433407305647,2014
Montevideo,0.0818215034229,0.0892102285126,0.0932547435514,0.0987531526411,0.110554306622,0.111894020512,0.10551008084,0.0992073359485,0.0908315867998,0.118963041151,0.21934516409,0.155193674927,0.140053385569,0.124661899856,0.0988571834545,0.0795252135169,0.0637708886261,0.0480292504199,0.0358145105223,0.034748829019,0.239641322054,0.251036502129,0.0735979944889,0.108417868941,0.0702893071548,0.196065097916,0.0208695961067,0.0400823112094,2014
Ulan Bator,0.0754437970629,0.0700875668677,0.0798732495145,0.0879484820607,0.0994582438925,0.110722682204,0.114899996593,0.110484173226,0.1068656513,0.14421615728,0.283287335173,0.157743023612,0.125496609765,0.107662952741,0.0915465603598,0.0732154417527,0.0567787658864,0.0413301986439,0.0307676581826,0.0321714538826,0.248144740877,0.259531840949,0.071062046407,0.103519711063,0.0569763876112,0.209492657331,0.0187331765989,0.0325394391632,2014
San Salvador,0.0817558414846,0.0854589340466,0.0908504833207,0.0969020656733,0.102155468489,0.10704048075,0.107489456739,0.104058819692,0.096180634169,0.128107815636,0.252470327292,0.157947450622,0.133069575929,0.114389104849,0.0960770243253,0.0746336240805,0.0596984569808,0.0452122658705,0.0336194755807,0.0328826944699,0.250229284747,0.225117328554,0.0726496874436,0.125145341586,0.0745185020319,0.199909437322,0.0182276576884,0.0342027606267,2014
Singapore,0.078662505483,0.0764743547728,0.0800590901528,0.0834169435467,0.091143535628,0.0991423860926,0.105719442778,0.107882384378,0.110725971937,0.16677338523,0.29798680051,0.153404994429,0.12623209523,0.107368118543,0.0887864838838,0.0713291755109,0.054965942493,0.0400950887613,0.0298450648126,0.0299862358262,0.288291376972,0.252718802466,0.0630605875739,0.0975642958339,0.0532996203508,0.181361896935,0.0230108752099,0.0406925446579,2014
Belgrade,0.0829465744406,0.0856694654193,0.0922206598337,0.0967317180223,0.103185376043,0.109606521933,0.106168364071,0.101397208834,0.0926189334395,0.129455177963,0.266664499191,0.155131633491,0.133088408612,0.11390625127,0.0930253350782,0.0733392397038,0.0575302159618,0.0420056733669,0.0318862725655,0.0334224707594,0.263738407393,0.244938267591,0.067836561517,0.113873739139,0.0596109923515,0.188505336054,0.0206939714381,0.0408027245166,2014
Guayaquil,0.0757601218295,0.0804039979695,0.0865462374626,0.0917432477376,0.0998564651928,0.10680565037,0.107346531534,0.106236762415,0.102468098514,0.142832886975,0.247270213027,0.148847345481,0.129034290816,0.113543034186,0.0961473157241,0.077867632901,0.0629487650755,0.0482399481874,0.037170263789,0.0389311908138,0.267722172627,0.234401092265,0.0795357874285,0.116131911989,0.0633583644034,0.178165205062,0.0197797966007,0.0409056696249,2014
Amsterdam,0.0909252499762,0.0989990937267,0.0977673631452,0.10069898207,0.102341289512,0.101490093581,0.0991743399476,0.0971014275056,0.0894606922726,0.122041468263,0.21519735228,0.158725509341,0.138326849223,0.11858911771,0.100090627331,0.082105358028,0.065487009248,0.0499727116599,0.0368242380545,0.0346812271241,0.272012177109,0.27562224926,0.055773361573,0.0748451574462,0.0481176052354,0.20017374411,0.026331996455,0.0471237088109,2014
San Jose,0.0838509747693,0.0848870285146,0.0866584954094,0.0902199301589,0.0926111792049,0.0972872967785,0.102721953701,0.103253856294,0.102190051109,0.15631923406,0.25142341759,0.142591521935,0.125857403853,0.112314701325,0.0969265280636,0.0790453504776,0.0638283110936,0.0496797021345,0.0387271339701,0.0396059295576,0.294576906177,0.23030457205,0.0616821997641,0.0942901413011,0.0586017899679,0.196124048935,0.0221178973659,0.0423024444393,2014
Panama City,0.0764749150603,0.080853249892,0.0878469100632,0.0932526941354,0.101157047952,0.10978528646,0.107485201228,0.104216044554,0.096825415358,0.142103235298,0.268397762963,0.154876297447,0.131700311737,0.112482340716,0.0922836226926,0.0729138693972,0.0576305619447,0.0417985031933,0.033975878294,0.0339408516153,0.260645191421,0.220539644362,0.0759728659996,0.125955936438,0.070578757487,0.188642015669,0.018704246401,0.0389613422223,2014
Amman,0.0921927174432,0.0771505803784,0.0798219112737,0.0835744951503,0.0909365558912,0.0974558753379,0.100636031166,0.105088249324,0.108880585149,0.164262998887,0.286269677214,0.145317220544,0.123397996502,0.106551121005,0.0882175226586,0.0722610907934,0.0578470345047,0.0446016854826,0.0349340117666,0.0406026395293,0.273938622993,0.234043568135,0.0795118460805,0.137191922404,0.0528939418031,0.169812370806,0.0172046430275,0.0354030847512,2014
Athens,0.0800314637983,0.0853455529945,0.0875132623569,0.0947663995902,0.101479896096,0.111733069915,0.109364138587,0.102714667252,0.0946292027952,0.132422346614,0.231981487579,0.152882961987,0.133272966743,0.116086781546,0.0977938755351,0.0800771960634,0.0620129513775,0.0481194892621,0.0373449676216,0.0404273222844,0.25855193356,0.26990268174,0.059589141331,0.082811985512,0.0580708301321,0.207194599934,0.0221069769144,0.0417718508762,2014
Caracas,0.0781811318186,0.0821062012074,0.0930877315667,0.102155461834,0.109940621142,0.111814195848,0.105822160475,0.0987208327274,0.0922878652388,0.125883798143,0.265626788869,0.164153611466,0.135284161409,0.112341767256,0.0897273647112,0.0706790973423,0.054746750253,0.0417895345923,0.0319683519041,0.0336825721968,0.258420256267,0.222828525368,0.0736882656361,0.130163160354,0.0674688021189,0.196432936546,0.0169147747843,0.0340832789259,2014
Warsaw,0.081914488225,0.0907857632802,0.0910906180931,0.0959530523588,0.0994893681884,0.103833549272,0.106653456291,0.103620150903,0.0963950918375,0.13026446155,0.229266062038,0.155201585245,0.133526408048,0.115890557122,0.0932246017834,0.0800396311257,0.0658029113635,0.05153570612,0.0373904428016,0.0381220943526,0.255575032391,0.261016690801,0.0646444630745,0.0872037192287,0.0585473668166,0.208398750095,0.0222544013414,0.0423595762518,2014
Dublin,0.0959602110628,0.0919396041202,0.0897702118849,0.0915300837614,0.0943069058225,0.0969802060085,0.0964199699787,0.0961520310078,0.0940922501697,0.152848526183,0.255052019742,0.14109422622,0.123573148861,0.112196399266,0.097167458812,0.080771420655,0.0658931958725,0.0501106770635,0.037852469149,0.0362889843591,0.307010866752,0.246420122217,0.0554146507811,0.073996827359,0.0475637344603,0.195172226908,0.0267193004357,0.0477022710873,2014
Copenhagen,0.0863208724369,0.0934015867765,0.0918693666243,0.0942199316305,0.0965704966367,0.0987469457165,0.101799778292,0.0994027823725,0.0962570879692,0.141411151545,0.245857491918,0.157615540427,0.132728570682,0.113297233298,0.0966865739209,0.0778646422788,0.0607664583079,0.04582150796,0.0334882965078,0.0358736846993,0.277279612766,0.265944665959,0.0511900823568,0.0669998084725,0.0462509939117,0.223704142218,0.0261696237355,0.0424610705808,2014
Baghdad,0.101452040276,0.077933227345,0.0829146793853,0.0886486486486,0.0937784843667,0.0995336512984,0.10510863805,0.108118706942,0.1102172761,0.132294647589,0.235251722311,0.14346581876,0.126581875994,0.112994170641,0.0973820879703,0.0810068892422,0.0655643879173,0.0515527291998,0.039342872284,0.046857445681,0.259565447801,0.247228404875,0.0878113407525,0.144578696343,0.0526126126126,0.160254372019,0.0154636989931,0.0324854266031,2014
Baku,0.0828588480088,0.0837943771473,0.0852460602932,0.0864719260609,0.0926657741504,0.0982789489814,0.101182315273,0.106456764037,0.106666451602,0.156378534445,0.257883445973,0.147894252948,0.128215881414,0.110408568157,0.092810942465,0.0777295675597,0.0617771827669,0.0477765053148,0.0355178476378,0.0399858057648,0.279303837282,0.254947820056,0.0648579769989,0.0935690436634,0.0531638627676,0.186121909125,0.0248560414214,0.0431795086859,2014
Los Angeles,0.0988517409817,0.0984280830741,0.0944093093181,0.094526180465,0.0943004066585,0.0943827476938,0.0938408905581,0.0942446272474,0.0913533944428,0.145662619561,0.228367549132,0.147928326113,0.135334131953,0.121439746283,0.104083052887,0.0834300619151,0.0644052985128,0.0477564724038,0.0339763017188,0.033279059081,0.287667703455,0.247041699094,0.0506158312593,0.0687056254864,0.0456820095462,0.220043136078,0.029816751354,0.0504272437268,2014
Santiago,0.0850733211386,0.0903972861696,0.089621862363,0.0935096874446,0.098156112542,0.103688080803,0.104741861874,0.102441590858,0.0981301121382,0.13424008467,0.220845900195,0.146995576872,0.130148844664,0.115054845558,0.0990049492533,0.0822943368062,0.0676178735952,0.0531708257116,0.0433334964731,0.0415333508709,0.272539291198,0.256062682385,0.0660073779969,0.0931869765507,0.0567344104638,0.19038566246,0.0219535173958,0.0431300815495,2014
Seoul,0.0813469590338,0.0895071076778,0.0920269289996,0.0940504218792,0.100670679715,0.108179238199,0.112030237856,0.106667345406,0.0978886951653,0.117632386067,0.235684742355,0.166641638138,0.137172455044,0.11457042137,0.0945645672398,0.0758109879481,0.0615498173766,0.047245377146,0.0354454865928,0.0313145067895,0.232800946842,0.292029474274,0.0658716927345,0.0958422948191,0.058464945213,0.200845030989,0.0195477047991,0.03459791033,2014
Khartoum,0.0927095600043,0.0677657638368,0.0820040680869,0.0853227705813,0.0944224387111,0.10491382079,0.107161974093,0.104699710952,0.108553688042,0.152446204903,0.284766085002,0.13724440638,0.121186168504,0.103950326518,0.0909966812975,0.0762231024516,0.0617706883631,0.0445348463762,0.0436784070228,0.0356492880848,0.264318595439,0.232844449202,0.0902472968633,0.161010598437,0.0610213039289,0.146665239268,0.0158441280377,0.0280483888235,2014
Budapest,0.0835393200219,0.0931750566155,0.0946996048016,0.0993472565533,0.105430647859,0.107858083806,0.105119817646,0.101789493939,0.0928938292802,0.116146889478,0.206420864108,0.159751927887,0.135329554033,0.117730643419,0.101227039268,0.0821923891002,0.0703956424564,0.0522342771717,0.0400378916831,0.0346797708737,0.243291247909,0.29690205888,0.0630837317387,0.0816003315522,0.0522638800491,0.199715812377,0.0230014357396,0.040141501754,2014
Accra,0.085793818848,0.0795246365778,0.0869477290571,0.0903499797768,0.0987842306869,0.100092788656,0.102448193,0.102900240299,0.102127001499,0.151031381599,0.269217958174,0.142513858818,0.125300373534,0.106088363351,0.0920035212105,0.0769313126026,0.0628940543884,0.0461207204206,0.0362113678,0.0427184697009,0.297185410768,0.220254098166,0.0586709809426,0.115593252599,0.055780257429,0.188289595775,0.0227213247365,0.0415050795841,2014
Dhaka,0.0857212386689,0.0848086633814,0.0896148932287,0.0957595668309,0.102573462311,0.10841394415,0.102025917138,0.101721725376,0.094664476486,0.134696112429,0.244448500335,0.150392407374,0.134331082314,0.114315264343,0.0929001642636,0.0750745269818,0.0638194317698,0.0490357121129,0.0368072032609,0.0388757072458,0.253391738152,0.252844192979,0.069599075257,0.11644460668,0.069964105372,0.185678651822,0.0156354565918,0.036442173146,2014
Dar es Salaam,0.078930044004,0.0782024184886,0.0847510481272,0.0958733238627,0.104466234711,0.106337271751,0.110460483005,0.103322823187,0.0948685076747,0.142787845189,0.25875749281,0.148123765635,0.131215134611,0.108312255293,0.0967048958803,0.0783063649908,0.0613284362981,0.0443505076054,0.0338172620491,0.0390838848273,0.279927930425,0.21163507848,0.0737673677281,0.133917743668,0.0673919822598,0.174422230692,0.0200963237587,0.0388413429888,2014
Casablanca,0.079713356974,0.0754284869976,0.0809692671395,0.0887509850276,0.0956708037825,0.100448187549,0.106087470449,0.108796296296,0.11116036249,0.152974783294,0.258323483058,0.148616036249,0.122241922774,0.106210598897,0.0938977541371,0.0742218282112,0.0600128053586,0.048414105595,0.038883963751,0.0491775019701,0.261007683215,0.237958037825,0.0766105200946,0.110569345942,0.0610963356974,0.196118991332,0.0188140267928,0.0378250591017,2014
Damascus,0.0895929500629,0.0787242971045,0.0777591271507,0.0845572807386,0.0858581619807,0.0924884599245,0.104238355015,0.108644565674,0.116869492237,0.161267310113,0.262694083089,0.140201426773,0.121695342006,0.114267729752,0.0934116659673,0.0749055812002,0.059714645405,0.043642467478,0.0403273185061,0.0491397398238,0.271296684851,0.227570289551,0.082794796475,0.13277381452,0.0496013428452,0.171968107428,0.0213176668065,0.0426772975241,2014
Lagos,0.093783762418,0.0790929932278,0.0898706158265,0.0982502832749,0.10395530844,0.104100239796,0.103164773775,0.0976837334317,0.0955361142586,0.134562175551,0.258531186593,0.140385780916,0.128356478432,0.111162349469,0.0969327255,0.0788294816728,0.0639542543941,0.0454820943898,0.0375108698516,0.038854778782,0.307096366176,0.230045587499,0.0666815989881,0.116076839969,0.0530185248623,0.16805449419,0.0198687712456,0.0391578170703,2014
Jakarta,0.0811841535799,0.0857060420465,0.0923125135032,0.0980099135036,0.102449661117,0.106555323245,0.105773949753,0.103025337347,0.09747565283,0.127507453074,0.236851423763,0.165241856494,0.139919004977,0.116194103667,0.0944847594205,0.0741214207468,0.05795899998,0.0451767788499,0.0352984784615,0.0347531736396,0.24633489585,0.228506879469,0.0770412174517,0.128672610719,0.0732019954015,0.183032598874,0.0219792356207,0.0412305666131,2014
Barcelona,0.0816616677215,0.0894237913101,0.0909544316337,0.0969118901516,0.100622116434,0.104502031681,0.10474051347,0.101307751575,0.0968901057575,0.132985700265,0.222049475799,0.155462608807,0.136513625565,0.119349816094,0.10015203214,0.0803030094567,0.0650229768031,0.0492957907964,0.03713551269,0.0347151518487,0.256216578153,0.272565192666,0.0625819781147,0.0867672417747,0.0564043825615,0.200379736386,0.0231132421599,0.0419716481843,2014
Toronto,0.129036031091,0.10086646788,0.0944443751326,0.09429466146,0.0945348271431,0.0965310094444,0.0971111499258,0.0937457113271,0.0870132746123,0.112422491984,0.236279365713,0.152639327287,0.131868114731,0.116692450688,0.099888650456,0.0820540092074,0.0650194003967,0.0491669057927,0.035734782229,0.0306569934999,0.299056180056,0.263862550372,0.0510726360835,0.0682039349744,0.046520404726,0.198746459895,0.0264307012838,0.0461071326089,2014
Santo Domingo,0.0762870087178,0.0828313220506,0.0879057549811,0.0949400284479,0.0993820458749,0.104048538429,0.105976002746,0.10390608306,0.100756956031,0.143966259662,0.237932843085,0.150637919461,0.130027217609,0.115561522373,0.0970984431355,0.0794080763561,0.0639818865839,0.0476664299605,0.0376060591017,0.0400796023337,0.272255953447,0.234544132026,0.070150635761,0.104631310395,0.062302639957,0.186042395581,0.0235288785093,0.046544054323,2014
Dubai,0.087223780853,0.0851695405016,0.0847965198752,0.0873078418393,0.0943269341908,0.0980466328321,0.103158591558,0.106836259706,0.106363416659,0.146770481985,0.237094011705,0.156458510649,0.133509861404,0.114270403178,0.0952883817209,0.0787598903004,0.0629932015677,0.0481354222488,0.0362092698253,0.0372810473999,0.26007418382,0.263688806229,0.062683226681,0.0918313736616,0.0553751746892,0.198473242337,0.0236421523816,0.0442318402001,2014
Nairobi,0.0719376237547,0.0785404451704,0.0881480511276,0.0956831262087,0.103911613107,0.11177028037,0.10883483701,0.100475372324,0.0970006086615,0.143698042267,0.267102232016,0.153898900557,0.126555361229,0.111816507824,0.0935335495751,0.0753430462352,0.0610433536477,0.0450255406686,0.0336535868652,0.0320279213825,0.267379596743,0.238094504326,0.069641660182,0.129051643771,0.0606504202846,0.187159554059,0.0164723829482,0.0315502376862,2014
Cape Town,0.077979341234,0.0905481859289,0.0941698990635,0.0980916357714,0.101445470716,0.104177828258,0.104767160277,0.103818871483,0.0977005336134,0.127301073656,0.220495896106,0.155412210959,0.133531920365,0.120346955832,0.102163384266,0.0835029895206,0.0661873432913,0.0493431626771,0.0351938366586,0.0338223003236,0.255577223925,0.26510832994,0.0637550093222,0.0886462507768,0.0537470801277,0.206850181086,0.0230214516855,0.0432944731372,2014
Beijing,0.0807322929172,0.0871634368033,0.0903361344538,0.0940233236152,0.102383810667,0.1027696793,0.102083690619,0.107142857143,0.103498542274,0.129866232207,0.220716858172,0.159106499743,0.140799176814,0.118118676042,0.0984393757503,0.0793174412622,0.0626393414509,0.0453610015435,0.0367003944435,0.0388012347796,0.248971016978,0.282755959527,0.058394786486,0.0778597153147,0.0526496312811,0.214714457211,0.0225090036014,0.0421454296004,2014
