city,val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,sat0,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,hue0,hue1,hue2,hue3,hue4,hue5,hue6,hue7
Belgrade,0.11114914007,0.10635749123,0.112689312912,0.115684093437,0.105672969967,0.109352271755,0.0996834089159,0.0843672456576,0.0669119534526,0.0881321126037,0.241122614871,0.179686831522,0.149311200479,0.116111919226,0.092495935655,0.0729015145033,0.0514246598785,0.0427825789339,0.030375631043,0.0237871138872,0.250962608026,0.246342089501,0.0696500385043,0.109523402071,0.0559596132455,0.203217249936,0.0221613758877,0.0421836228288
Accra,0.107066381156,0.112205567452,0.0955032119914,0.0993576017131,0.101070663812,0.0985010706638,0.0989293361884,0.10278372591,0.0736616702355,0.110920770878,0.304068522484,0.170877944325,0.129336188437,0.10835117773,0.0826552462527,0.065096359743,0.0458244111349,0.0364025695931,0.0256959314775,0.0316916488223,0.265952890792,0.274518201285,0.0740899357602,0.117773019272,0.071948608137,0.147751605996,0.0111349036403,0.0368308351178
Athens,0.101496598639,0.0992808551992,0.108415937804,0.108999028183,0.111175898931,0.106316812439,0.0991642371234,0.0910009718173,0.0773566569485,0.0967930029155,0.200388726919,0.171467444121,0.14612244898,0.121049562682,0.0991642371234,0.0757628765792,0.0631681243926,0.0483965014577,0.0377842565598,0.0366958211856,0.200310981535,0.311486880466,0.0820991253644,0.103090379009,0.061768707483,0.192808551992,0.0171039844509,0.0313313896987
Rome,0.0823078474884,0.0983505768658,0.10873512205,0.108956069819,0.111540198084,0.106621708599,0.102135508228,0.093134288212,0.0820580804442,0.106160600209,0.205942534367,0.170446794816,0.14296281353,0.118072566933,0.0959393642468,0.0780906270113,0.0615963956694,0.0505682200256,0.041336445815,0.0350442375861,0.204549602774,0.325004563052,0.0776391250468,0.100512022441,0.0560727014227,0.188074584282,0.016061942227,0.0320854587548
Lima,0.0928965021562,0.102779108769,0.107271202683,0.11200287494,0.119130330618,0.109127934835,0.103917105894,0.0852299952084,0.0738500239578,0.0937949209391,0.243890752276,0.178246286536,0.140153330139,0.113799712506,0.0929563967417,0.0701964542405,0.0525874460949,0.0443219932918,0.0319837086727,0.0318639195017,0.221789650216,0.267609008146,0.0882247244849,0.128174413033,0.0727719214183,0.174472927647,0.01527311931,0.0316842357451
Phnom Penh,0.0840541139942,0.0980261698825,0.0984697272122,0.101574628521,0.107340873808,0.111998225771,0.112220004436,0.0931470392548,0.0853847859836,0.107784431138,0.231758704813,0.158349966733,0.133067198935,0.110889332446,0.103570636505,0.0758483033932,0.0703038367709,0.0483477489466,0.0374805943668,0.0303836770903,0.213794632956,0.290308272344,0.0935905965846,0.142603681526,0.0725216234198,0.148148148148,0.0159680638723,0.0230649811488
Rio de Janeiro,0.0897764748992,0.102031676235,0.105696022149,0.112373274704,0.108546068971,0.110500386792,0.0984894751842,0.0878628720329,0.0819184886609,0.102805260372,0.22043076422,0.175725744066,0.139448719515,0.118317658076,0.0957208582712,0.0743047921502,0.0595659785839,0.0472293473393,0.0362770245511,0.0329791132283,0.214893530394,0.254427751313,0.0818777737063,0.129554985546,0.0756891006067,0.197589674688,0.0138837995196,0.032083384227
Warsaw,0.0873429359485,0.107467565635,0.11308611707,0.107774032077,0.111043007457,0.106139544387,0.101644703238,0.0863213811421,0.0773316988456,0.1018490142,0.203902339361,0.157421595669,0.14168965165,0.110327919093,0.101338236796,0.0794769639391,0.0679333946266,0.0548574931045,0.0428031463888,0.0402492593728,0.214424353867,0.279906016958,0.0928593319032,0.122995198692,0.062416998672,0.184084176116,0.013688834406,0.029625089386
Guatemala City,0.0953006901084,0.101215905357,0.0988333881038,0.106145251397,0.102119618797,0.111156753204,0.0977653631285,0.0916858363457,0.0814985211962,0.114278672363,0.250575090371,0.155192244496,0.129066710483,0.114114360828,0.0936575747617,0.0768977982254,0.0680249753533,0.0472395662175,0.035080512652,0.0301511666119,0.245234965495,0.257804797897,0.0866743345383,0.116332566546,0.0639171869865,0.18156424581,0.0168419323036,0.0316299704239
Bucharest,0.0964988425926,0.0963541666667,0.10083912037,0.103587962963,0.110387731481,0.108217592593,0.099537037037,0.0911458333333,0.0855034722222,0.107928240741,0.240596064815,0.169994212963,0.133391203704,0.107783564815,0.0980902777778,0.0766782407407,0.0559895833333,0.0434027777778,0.0402199074074,0.0338541666667,0.229890046296,0.256365740741,0.0826099537037,0.119212962963,0.0859375,0.186342592593,0.0134548611111,0.0261863425926
Seoul,0.0835975002264,0.0978625124536,0.101281586813,0.106546055611,0.110712344896,0.111391631193,0.109942487094,0.0967416900643,0.0835408930351,0.0983832986143,0.215809256408,0.175425686079,0.144427588081,0.115342813151,0.0960850466443,0.0771782447242,0.0634000543429,0.0496105425233,0.0359342450865,0.0267865229599,0.196834525858,0.318958880536,0.0864505026719,0.116950457386,0.0610565166199,0.171214111041,0.016767050086,0.0317679558011
Dublin,0.0943245203732,0.0989644563396,0.103154155932,0.110583056104,0.111846219265,0.109620050527,0.10180344681,0.088696565697,0.0774781760424,0.10352935291,0.225030641087,0.162797968934,0.133570124315,0.1106580955,0.0960004002101,0.0791540558793,0.0660846944646,0.0528027214288,0.0402461292178,0.0336551689637,0.238562745441,0.276032417019,0.0791290427474,0.104342279697,0.057942920033,0.187661022037,0.0188724080142,0.0374571650116
Abidjan,0.0907738095238,0.0982142857143,0.0997023809524,0.108630952381,0.125,0.122023809524,0.125,0.0982142857143,0.0550595238095,0.077380952381,0.221726190476,0.157738095238,0.136904761905,0.108630952381,0.11755952381,0.0758928571429,0.078869047619,0.0550595238095,0.0282738095238,0.0193452380952,0.196428571429,0.28869047619,0.0833333333333,0.127976190476,0.078869047619,0.160714285714,0.00892857142857,0.0550595238095
Kuwait City,0.0834290864031,0.0730652247381,0.0826630618452,0.0849386053847,0.0922608989523,0.0996733130562,0.105936690323,0.107108257294,0.107964402388,0.162960459615,0.293454996057,0.154646840149,0.117674890166,0.101295482708,0.0857722203447,0.0666891968007,0.0565281063422,0.051886898727,0.0374676129323,0.0345837557733,0.267387630956,0.254545454545,0.0923284893545,0.118305733919,0.0580150951898,0.158454432804,0.0148248282077,0.0361383350231
Kuala Lumpur,0.0805699278771,0.0982674819693,0.101854029476,0.103010348071,0.111535747883,0.113907180934,0.106812480401,0.0980714957667,0.0815106616494,0.104460645971,0.205275948573,0.170076826591,0.135759642521,0.113926779555,0.0927406710568,0.0812362809658,0.0652830040765,0.0562284415177,0.0415294763249,0.0379429288178,0.223659454374,0.308423486987,0.0840976795234,0.115553465036,0.0676936343681,0.153907964879,0.0150713389777,0.0315929758545
Karachi,0.0572429906542,0.0806074766355,0.0969626168224,0.0969626168224,0.120327102804,0.10046728972,0.101635514019,0.0852803738318,0.109813084112,0.150700934579,0.232476635514,0.182242990654,0.129672897196,0.114485981308,0.0934579439252,0.0957943925234,0.0630841121495,0.0397196261682,0.0292056074766,0.0198598130841,0.271028037383,0.292056074766,0.0572429906542,0.0771028037383,0.0841121495327,0.164719626168,0.0210280373832,0.0327102803738
Cape Town,0.0875756741882,0.0992707760044,0.103604843148,0.111929003853,0.110140341222,0.103811227298,0.101265822785,0.0917033571822,0.0822784810127,0.108420473308,0.203082003302,0.16827187672,0.138690148597,0.119358833242,0.0950742982939,0.0859246009906,0.0646670335718,0.0553109521189,0.0351541001651,0.0344661529994,0.209892680242,0.268780957622,0.0813841496973,0.103467253715,0.0651485965878,0.224339570721,0.0156164006604,0.031370390754
