city,val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,sat0,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,hue0,hue1,hue2,hue3,hue4,hue5,hue6,hue7
Taipei,0.0827048872964,0.0933044456481,0.0970042914879,0.0967626348902,0.101470772051,0.106062247406,0.108178825882,0.103462355735,0.0970709553769,0.113978584226,0.201249947919,0.162209907921,0.138619224199,0.119570017916,0.104528977959,0.0855131036207,0.0689637931753,0.0509728761302,0.0384150660389,0.0299570851215,0.24912295321,0.310878713387,0.0671388692138,0.0909212116162,0.0566309737094,0.165426440565,0.0216907628849,0.0381900754135
Brussels,0.0847539644935,0.0932424667063,0.0949764600325,0.0977337110482,0.101609992641,0.102451785912,0.100526246812,0.0998155111752,0.0942253989697,0.13066446221,0.229476878409,0.152263768613,0.132337967397,0.116061617251,0.0986662365288,0.0804794693174,0.0658060548627,0.0498573488049,0.0381780972448,0.0368725615719,0.261722097325,0.277690966096,0.0651558073654,0.0760537537931,0.0496254776043,0.198985815531,0.0269575474076,0.0438085348765
Asuncion,0.0883482540856,0.086978776487,0.0924227889208,0.0959719053705,0.102697260706,0.107178571065,0.107873479253,0.102880309692,0.0933651522188,0.122283502202,0.236462002081,0.150557790938,0.131296969861,0.114232736616,0.0968803707081,0.0798093578709,0.0632739328075,0.0487723853656,0.0384402870479,0.0402741667034,0.245505977905,0.243339898238,0.0769212516483,0.136707084335,0.0662874614834,0.177384636766,0.0175388046901,0.0363148849334
Luanda,0.0698477814963,0.0760012954766,0.0731944294505,0.0806434200583,0.0764331210191,0.0834502860844,0.0933822735615,0.100615351398,0.119615675267,0.226816366188,0.356256072547,0.128684011659,0.110763251646,0.0983482673,0.0830184605419,0.0667170463133,0.054302061967,0.035517650869,0.0258015761632,0.0405916009932,0.410666090899,0.208139911476,0.0536543236532,0.0749217316204,0.0364892583396,0.15135485264,0.0194321494116,0.0453416819605
Doha,0.0814686409053,0.0746936318767,0.0791140002408,0.0833899121223,0.0899578668593,0.0970892018779,0.104336102083,0.112016371735,0.115285903455,0.162648368846,0.266642590586,0.153441675695,0.125773444083,0.107933068496,0.0916817142169,0.0747899361984,0.0602479836283,0.0455134224148,0.0352040447815,0.0387721198989,0.272247502107,0.256005778259,0.0733838931022,0.0979752016372,0.0553990610329,0.182361863489,0.0216347658601,0.0409919345131
Guatemala City,0.0823652401725,0.0834148532851,0.0893808542171,0.0929537372524,0.0969632593426,0.102039188355,0.102282698597,0.102194531096,0.0987392047291,0.149666432953,0.261945646835,0.149926737005,0.129035237611,0.111972726853,0.0950739557399,0.0754839766062,0.0598027567039,0.0455783998018,0.0347967739091,0.0363837889354,0.274729934546,0.229558784632,0.0709034649828,0.116998274436,0.0607851945773,0.185311294257,0.0206941721282,0.0410188804407
Rio de Janeiro,0.0832233256957,0.0891835215153,0.0892734460147,0.091586304139,0.096453018046,0.103808842096,0.101460014172,0.0998054033833,0.0969709831625,0.148235141775,0.253817294999,0.151497602613,0.131699824827,0.118225537838,0.0978270643967,0.0786875339465,0.0614364179835,0.0437140976436,0.0321749858819,0.0309196398704,0.284272924453,0.238116477406,0.0614040451637,0.0878670268443,0.0557639805619,0.198952559431,0.0276032243329,0.046019761808
Beirut,0.105895516103,0.0755898122787,0.0787499147815,0.0826318681098,0.0888678571858,0.0954046174391,0.102017573057,0.104828780994,0.106236390104,0.159777669946,0.287384854768,0.135892428186,0.118026620254,0.105919577797,0.0901190652834,0.0750404035948,0.0618946980057,0.047541897425,0.0370710501726,0.0411094045132,0.313158939521,0.233811492667,0.0663300703002,0.107142713918,0.0474175786717,0.17182856845,0.0201636997261,0.0401469367458
Minsk,0.0759745935112,0.0908327180121,0.0905124998116,0.0922529799129,0.0950294600744,0.100657765856,0.101475264086,0.0990529075813,0.0949013727943,0.15931043836,0.289190940462,0.152755383433,0.126052952789,0.110396166423,0.092102288995,0.0730285860671,0.0563923087356,0.041300613312,0.0300590708398,0.0287216889438,0.277474721599,0.231521526198,0.0652830728892,0.0970185801902,0.0645785928482,0.202343997227,0.021318997604,0.040460511445
Prague,0.079573701218,0.0952750849283,0.0951197282293,0.103488275748,0.103374347502,0.103809346259,0.101437567321,0.100443284448,0.094052945563,0.123425718784,0.215831883337,0.157324550501,0.134963542961,0.118443947303,0.102545778441,0.0826394067446,0.0657158836689,0.0530180628055,0.0373063219819,0.0322106222554,0.252174993786,0.298419504516,0.0544266302096,0.0793562018394,0.0497245007871,0.201746209297,0.0229202916563,0.0412316679095
Cairo,0.0860178177839,0.0753787820404,0.0815749317961,0.0881448542672,0.0929460996624,0.0981095577922,0.102668043589,0.10506481296,0.110636723747,0.159458376362,0.286444766411,0.140538540976,0.121237226221,0.103488802232,0.0878982413416,0.0721111607762,0.0589597558532,0.0470298555773,0.0377895775212,0.0445020730899,0.297919974106,0.229261394288,0.0764846868787,0.127976695079,0.0552721219501,0.161589266172,0.016646372478,0.0348494890488
Mumbai,0.0775147782642,0.0791142110427,0.0825521670665,0.0881501817912,0.0982579373913,0.10375701813,0.10656839224,0.104787580487,0.108489360474,0.150808373113,0.256395669989,0.143091522182,0.122876010982,0.109503433834,0.0957680987361,0.0797572819536,0.0643648025855,0.0503326655289,0.0391943475716,0.0387161666378,0.28101374358,0.256288491504,0.0696165483581,0.10533996191,0.0560625922353,0.170793038345,0.0207184256305,0.0401671984368
Sydney,0.0977534150715,0.101048211917,0.0963859285933,0.0967853862639,0.0984823524266,0.099365824501,0.0983715539487,0.09685536425,0.0907760267083,0.12417593632,0.200623970376,0.155161605412,0.139705217734,0.124904873675,0.106789322526,0.0863557505868,0.0686279941102,0.0500196813086,0.0353680404706,0.0324435438018,0.252040295657,0.268222704941,0.0570437216626,0.0715058387882,0.0517370577173,0.223235607132,0.0276413045063,0.048573469596
Phnom Penh,0.0812198377657,0.0906663928535,0.0940291611048,0.0957233802238,0.100010267995,0.100857377554,0.10188417702,0.100960057501,0.10265427662,0.131995071363,0.224304343362,0.1592309272,0.143418215423,0.116772769278,0.100292637848,0.0787298490605,0.0628144573365,0.0452305164801,0.0339613923401,0.0352448916727,0.25528801725,0.246380531882,0.0603501386179,0.0981876989424,0.0558322209672,0.210083170757,0.0258753465448,0.0480028750385
Bangkok,0.0809094781375,0.0852336057664,0.084503282205,0.0859639293278,0.0906281377769,0.0982799562316,0.103989063001,0.107871935766,0.107360114131,0.155260497657,0.258438467902,0.164299845858,0.137087428827,0.114600434793,0.0937288246552,0.0729422347221,0.0576334966005,0.0428408311235,0.030663387154,0.0277650483637,0.25544405628,0.254741789386,0.0592293258493,0.0881251429402,0.0575059662929,0.218780793256,0.0241287341937,0.0420441918022
Helsinki,0.0849175327327,0.0930184103278,0.0931684265795,0.0963354363389,0.0989773892172,0.103694566911,0.105211397901,0.104061273305,0.0988607099102,0.121754856776,0.227616325102,0.157308708443,0.136414778268,0.115337494895,0.0959520614733,0.078425162726,0.0648403577054,0.0515889221332,0.0371623592556,0.0353538299982,0.257727920525,0.271137706585,0.0549642877978,0.0735329660713,0.054889279672,0.212414678257,0.0302449432022,0.0450882178903
Sofia,0.0836714746912,0.0909871753103,0.097325474632,0.0974439475165,0.105292776116,0.121256997305,0.108995053757,0.100050350976,0.0907206113201,0.104256138376,0.219530255013,0.158279773717,0.138554038444,0.118206320528,0.100079969197,0.0785179042147,0.0617539910553,0.0468856440482,0.0366377395374,0.0415543642449,0.237686224565,0.265497734206,0.0702544205195,0.102952936647,0.06213902793,0.202707105411,0.022154429405,0.0366081213162
Stockholm,0.0927683916695,0.0953234342884,0.0914519762686,0.0922747358942,0.0936689394778,0.0964693140578,0.0986593505883,0.0977558109268,0.0947400229176,0.146888023911,0.234983140907,0.148324113439,0.130660212242,0.115410736564,0.100657908515,0.0830059747308,0.0672867781032,0.0501943208643,0.0364916332826,0.0329851813512,0.29321956313,0.279558761492,0.0491112700118,0.0590113121969,0.0456407203186,0.1996433711,0.0267860615544,0.0470289401958
